sample_name_unique,Mapping_percent,percent_single_annotation,percent_multiple_codons,unique_anno,frac_max_score,min_mut_freq,iteration
1h_1,99.2445357655418,69.90407569635798,5.685445093036065,True,0.95,0.9,3
4h_1,98.73956254722282,69.71916792239593,6.81929663464557,True,0.95,0.9,3
8h_1,98.7366217912103,69.87071972326521,5.659010179935039,True,0.95,0.9,3
16h_1,99.04341932806477,69.87285185040047,9.470547629310994,True,0.95,0.9,3
40h_1,98.4351674897582,67.71009427234736,8.647054370935592,True,0.95,0.9,3
0m_1,99.27304566114796,74.12814318012317,6.845984512147061,True,1,0.5,1
8m_1,99.32039530862207,74.42293900343256,6.893157901858809,True,1,0.5,1
32m_1,98.6830920198424,72.65952016334865,9.162582950484941,True,1,0.5,1
1h_1,99.29339429539412,74.05978990601058,6.286707211120765,True,1,0.5,1
4h_1,98.82693686188658,73.66338962782902,7.557119473059997,True,1,0.5,1
8h_1,98.79749342294527,74.39687244687819,6.326678055137302,True,1,0.5,1
16h_1,99.09566702394139,74.2163632748242,10.478166030959828,True,1,0.5,1
40h_1,98.56614753948357,72.1585129563295,9.574249402877593,True,1,0.5,1
0m_1,99.27304566114796,74.34512101970566,6.469655117060717,True,1,0.5,2
8m_1,99.32039530862207,74.65956400737932,6.508585888200775,True,1,0.5,2
32m_1,98.6830920198424,72.91615620214395,8.65211842776927,True,1,0.5,2
1h_1,99.29339429539412,74.3203538425085,5.939578232367112,True,1,0.5,2
4h_1,98.82693686188658,73.96528233829628,7.1369201062505505,True,1,0.5,2
8h_1,98.79749342294527,74.67843325253371,5.970253809848551,True,1,0.5,2
16h_1,99.09566702394139,74.49263965967089,9.887952903462944,True,1,0.5,2
40h_1,98.56614753948357,72.51141528288551,9.031434963721747,True,1,0.5,2
0m_1,99.27304566114796,74.26025977820645,6.7374054103776,True,1,0.5,3
8m_1,99.32039530862207,74.56529289448402,6.779761931610592,True,1,0.5,3
32m_1,98.6830920198424,72.83244002041857,9.016845329249618,True,1,0.5,3
1h_1,99.29339429539412,74.24650501540162,6.177948029381565,True,1,0.5,3
4h_1,98.82693686188658,73.88432020230732,7.425580506356409,True,1,0.5,3
8h_1,98.79749342294527,74.5887152859834,6.224468781861272,True,1,0.5,3
16h_1,99.09566702394139,74.3987900480245,10.308091855119098,True,1,0.5,3
40h_1,98.56614753948357,72.41473516411085,9.415105174441967,True,1,0.5,3
0m_1,99.27295613475155,74.16464358246428,6.622970452750011,True,1,0.6,1
8m_1,99.32003691458574,74.47480877328934,6.657368825107059,True,1,0.6,1
32m_1,98.6830920198424,72.75523226135783,8.833971413986728,True,1,0.6,1
1h_1,99.29331587078761,74.22357967267962,6.062085192390168,True,1,0.6,1
4h_1,98.82664625995312,73.77240555288186,7.291220483284603,True,1,0.6,1
8h_1,98.79749342294527,74.48296118242034,6.1015813319109,True,1,0.6,1
16h_1,99.09506990741708,74.4185205717178,10.09574827062595,True,1,0.6,1
40h_1,98.56601682087106,72.29228998238801,9.248015999320984,True,1,0.6,1
0m_1,99.27295613475155,74.79339290158973,6.005493891067286,True,1,0.6,2
8m_1,99.32003691458574,75.11269723707963,6.033914268006975,True,1,0.6,2
32m_1,98.6830920198424,73.41909137314957,8.006891271056661,True,1,0.6,2
1h_1,99.29331587078761,74.91491581621975,5.4960946971761295,True,1,0.6,2
4h_1,98.82664625995312,74.49842044956662,6.606176860639838,True,1,0.6,2
8h_1,98.79749342294527,75.25429937273384,5.523351991519416,True,1,0.6,2
16h_1,99.09506990741708,75.11780230904577,9.138416206705392,True,1,0.6,2
40h_1,98.56601682087106,73.06785388418528,8.366090563795701,True,1,0.6,2
0m_1,99.27295613475155,74.73973457616236,6.406894238087851,True,1,0.6,3
8m_1,99.32003691458574,75.04395575646751,6.435357297828329,True,1,0.6,3
32m_1,98.6830920198424,73.41692189892802,8.534966819806025,True,1,0.6,3
1h_1,99.29331587078761,74.8617604152598,5.8500164679065385,True,1,0.6,3
4h_1,98.82664625995312,74.44068819978298,7.036571272863784,True,1,0.6,3
8h_1,98.79749342294527,75.20543135520549,5.902395630068264,True,1,0.6,3
16h_1,99.09506990741708,75.08240135939647,9.752283737858228,True,1,0.6,3
40h_1,98.56601682087106,73.07700468945615,8.932910009124281,True,1,0.6,3
0m_1,99.27241897637309,76.04048114192749,5.436113781516546,True,1,0.65,1
8m_1,99.31949932353126,76.25212562979536,5.475983202450169,True,1,0.65,1
32m_1,98.68208453549305,74.39471051261371,7.238460831657291,True,1,0.65,1
1h_1,99.2930021723616,76.15763430074362,4.982564499504381,True,1,0.65,1
4h_1,98.82587132146385,75.67414447290238,5.974795607609739,True,1,0.65,1
8h_1,98.79715987975769,76.06125825019834,5.027683529987677,True,1,0.65,1
16h_1,99.09387567436848,76.14007496053122,8.254847728888729,True,1,0.65,1
40h_1,98.56431747890855,73.69323584684206,7.623150079772525,True,1,0.65,1
0m_1,99.27232944997668,77.06619675504865,4.437436252154237,True,1,0.65,2
8m_1,99.31949932353126,77.2623241421928,4.480308887275089,True,1,0.65,2
32m_1,98.68208453549305,75.36192304158287,5.916599454818324,True,1,0.65,2
1h_1,99.2929237477551,77.2426849823157,4.078844066870232,True,1,0.65,2
4h_1,98.82587132146385,76.7611659849503,4.885029586784798,True,1,0.65,2
8h_1,98.79715987975769,77.13770868148748,4.112861025303421,True,1,0.65,2
16h_1,99.09387567436848,77.17017968834737,6.7265627824577905,True,1,0.65,2
40h_1,98.56431747890855,74.69055819548313,6.24281351000439,True,1,0.65,2
0m_1,99.27232944997668,76.96510202811714,4.738556049856565,True,1,0.65,3
8m_1,99.31949932353126,77.15307691960722,4.785046391729327,True,1,0.65,3
32m_1,98.68208453549305,75.26620996641108,6.3226781284137665,True,1,0.65,3
1h_1,99.2929237477551,77.15382902059405,4.346675681268532,True,1,0.65,3
4h_1,98.82587132146385,76.66951899543137,5.207019277233614,True,1,0.65,3
8h_1,98.79715987975769,77.03347343900339,4.396532806671056,True,1,0.65,3
16h_1,99.09387567436848,77.06141460886752,7.195969967581378,True,1,0.65,3
40h_1,98.56431747890855,74.5815423749269,6.67025631980096,True,1,0.65,3
0m_1,99.27098655403053,75.54520645788504,5.438356633833733,True,1,0.7,1
8m_1,99.31815534589504,75.89428767321016,5.454947315242494,True,1,0.7,1
32m_1,98.6793139535323,74.24097400359892,7.229092486950751,True,1,0.7,1
1h_1,99.29213950169004,75.70793091137713,4.970839217619052,True,1,0.7,1
4h_1,98.82364337330725,75.48569098486958,5.949935110508177,True,1,0.7,1
8h_1,98.79474169164766,75.86570120806117,4.993876557131173,True,1,0.7,1
16h_1,99.09297999958201,75.81883370241485,8.256880733944955,True,1,0.7,1
40h_1,98.56144166943355,73.7800017771954,7.567934620429524,True,1,0.7,1
0m_1,99.27098655403053,76.24873066232823,4.927284762717275,True,1,0.7,2
8m_1,99.31815534589504,76.5981343822171,4.941721997690531,True,1,0.7,2
32m_1,98.6793139535323,74.9450591523412,6.550914404584147,True,1,0.7,2
1h_1,99.29213950169004,76.46775411426098,4.503966561460377,True,1,0.7,2
4h_1,98.82364337330725,76.24074197507146,5.392199146046446,True,1,0.7,2
8h_1,98.79474169164766,76.59924830624135,4.526367941687606,True,1,0.7,2
16h_1,99.09297999958201,76.58140130459017,7.461472409273738,True,1,0.7,2
40h_1,98.56144166943355,74.60122520381381,6.8415391573176025,True,1,0.7,2
0m_1,99.27098655403053,76.24458220528369,4.960652786771112,True,1,0.7,3
8m_1,99.31815534589504,76.59380412817552,4.975281466512702,True,1,0.7,3
32m_1,98.6793139535323,74.94391056319155,6.59226361397195,True,1,0.7,3
1h_1,99.29213950169004,76.46427883142034,4.533427481904835,True,1,0.7,3
4h_1,98.82364337330725,76.24397664762458,5.425526075381593,True,1,0.7,3
8h_1,98.79474169164766,76.59882629088168,4.555824613792644,True,1,0.7,3
16h_1,99.09297999958201,76.57733387565719,7.510733493017581,True,1,0.7,3
40h_1,98.56144166943355,74.59817479379892,6.885438536227598,True,1,0.7,3
0m_1,99.27062844844488,75.80773455550926,5.449739457920966,True,1,0.75,1
8m_1,99.31779695185871,76.13083188088872,5.464890534391363,True,1,0.75,1
32m_1,98.67956582461964,74.68439403143553,7.240049414731511,True,1,0.75,1
1h_1,99.29182580326403,76.00688740048022,4.980411980285606,True,1,0.75,1
4h_1,98.8230621694403,75.78480479126438,5.959772199296209,True,1,0.75,1
8h_1,98.79407460527248,76.24231610345524,5.002435045067324,True,1,0.75,1
16h_1,99.09283072045095,76.08980896613333,8.271204518167123,True,1,0.75,1
40h_1,98.56118023220854,74.27250843838488,7.579227978965378,True,1,0.75,1
0m_1,99.27062844844488,76.5478760725153,4.929376773246323,True,1,0.75,2
8m_1,99.31779695185871,76.860301891967,4.943183253403773,True,1,0.75,2
32m_1,98.67956582461964,75.42178638338277,6.550004339103491,True,1,0.75,2
1h_1,99.29182580326403,76.80928535321623,4.504533678756477,True,1,0.75,2
4h_1,98.8230621694403,76.57593193424754,5.393211068526451,True,1,0.75,2
8h_1,98.79407460527248,77.00802594230336,4.526482908684544,True,1,0.75,2
16h_1,99.09283072045095,76.87572780724577,7.460881066692377,True,1,0.75,2
40h_1,98.56118023220854,75.12397297064304,6.840894170385746,True,1,0.75,2
0m_1,99.27062844844488,76.53164292117361,4.962744917670867,True,1,0.75,3
8m_1,99.31779695185871,76.84559701788763,4.976742843327235,True,1,0.75,3
32m_1,98.67956582461964,75.40979003843935,6.591353442950999,True,1,0.75,3
1h_1,99.29182580326403,76.79427840262858,4.5339946922785295,True,1,0.75,3
4h_1,98.8230621694403,76.56563973377509,5.426538193865849,True,1,0.75,3
8h_1,98.79407460527248,76.9935929195473,4.555939779689614,True,1,0.75,3
16h_1,99.09283072045095,76.860813878691,7.5101422246459455,True,1,0.75,3
40h_1,98.56118023220854,75.11150604446979,6.88479366574049,True,1,0.75,3
0m_1,99.26964365808438,75.95431585155899,5.413448938566833,True,1,0.8,1
8m_1,99.3174385578224,76.28041123276006,5.430267972488254,True,1,0.8,1
32m_1,98.67868427581395,74.87687683855201,7.191107310816588,True,1,0.8,1
1h_1,99.291198406412,76.16509961518776,4.946085214742921,True,1,0.8,1
4h_1,98.82277156750683,75.96146588811659,5.917542568176227,True,1,0.8,1
8h_1,98.79315736150662,76.48948489667211,4.9710830438261535,True,1,0.8,1
16h_1,99.09208432479556,76.27266482274888,8.218992353164488,True,1,0.8,1
40h_1,98.55987304608354,74.41713031426355,7.528266477449817,True,1,0.8,1
0m_1,99.27018081646283,76.9868790453421,4.923176264861292,True,1,0.8,2
8m_1,99.31761775484055,77.30185823032386,4.936786970195061,True,1,0.8,2
32m_1,98.67906208244497,75.92257468400956,6.541742388663141,True,1,0.8,2
1h_1,99.291512104838,77.31123566041849,4.496807458635974,True,1,0.8,2
4h_1,98.82335277137378,77.15726338055643,5.38290303893479,True,1,0.8,2
8h_1,98.79382444788179,77.49641283613835,4.523371427606813,True,1,0.8,2
16h_1,99.09208432479556,77.34105247934632,7.456267211405776,True,1,0.8,2
40h_1,98.56039592053354,75.55707046124016,6.827022675397121,True,1,0.8,2
0m_1,99.27018081646283,76.94864078309075,5.0220185653978,True,1,0.8,3
8m_1,99.31761775484055,77.26505087173899,5.035300782878083,True,1,0.8,3
32m_1,98.67906208244497,75.895646580769,6.665152226737183,True,1,0.8,3
1h_1,99.291512104838,77.27277035501818,4.587797257036702,True,1,0.8,3
4h_1,98.82335277137378,77.12658291127266,5.484746513649869,True,1,0.8,3
8h_1,98.79382444788179,77.46332652475564,4.611404648964364,True,1,0.8,3
16h_1,99.09208432479556,77.30941663503083,7.602244035890113,True,1,0.8,3
40h_1,98.56039592053354,75.5325342942669,6.953947604010138,True,1,0.8,3
0m_1,99.22711861978945,71.1406804311972,7.477110242557446,True,1,0.9,1
8m_1,99.27219131073659,71.54382756887163,7.49228090728334,True,1,0.9,1
32m_1,98.56949815945202,69.518767136239,9.962846461853742,True,1,0.9,1
1h_1,99.24461419014831,71.26390186158906,6.836863224805173,True,1,0.9,1
4h_1,98.73956254722282,71.09438767501726,8.18696239090852,True,1,0.9,1
8h_1,98.7366217912103,71.19958381682535,6.843966779664452,True,1,0.9,1
16h_1,99.04341932806477,71.35338323199865,11.391334754128998,True,1,0.9,1
40h_1,98.4352982083707,69.03013417756483,10.404338726641098,True,1,0.9,1
0m_1,99.22711861978945,71.89585295699216,6.627834378123996,True,1,0.9,2
8m_1,99.27219131073659,72.33897760492866,6.632959284888448,True,1,0.9,2
32m_1,98.56949815945202,70.32290870808409,8.822815440949128,True,1,0.9,2
1h_1,99.24461419014831,72.09299569016609,6.059133386751883,True,1,0.9,2
4h_1,98.73956254722282,71.98517062221384,7.252621334840209,True,1,0.9,2
8h_1,98.7366217912103,72.02924767797151,6.0501108864667845,True,1,0.9,2
16h_1,99.04341932806477,72.19726954021083,10.064990851241488,True,1,0.9,2
40h_1,98.4352982083707,69.9943694291876,9.190047700496127,True,1,0.9,2
0m_1,99.22711861978945,71.89585295699216,6.627834378123996,True,1,0.9,3
8m_1,99.27219131073659,72.33897760492866,6.632959284888448,True,1,0.9,3
32m_1,98.56949815945202,70.32290870808409,8.822815440949128,True,1,0.9,3
1h_1,99.24461419014831,72.09299569016609,6.059133386751883,True,1,0.9,3
4h_1,98.73956254722282,71.98517062221384,7.252621334840209,True,1,0.9,3
8h_1,98.7366217912103,72.02924767797151,6.0501108864667845,True,1,0.9,3
16h_1,99.04341932806477,72.19726954021083,10.064990851241488,True,1,0.9,3
40h_1,98.4352982083707,69.9943694291876,9.190047700496127,True,1,0.9,3
0m_1,99.27241897637309,73.40507655596458,6.163345844658759,False,0.9,0.5,1
8m_1,99.32003691458574,73.66804360122363,6.178523970659476,False,0.9,0.5,1
32m_1,98.68372169756076,71.54318821344938,8.181290318464022,False,0.9,0.5,1
1h_1,99.29308059696811,73.4035175847645,5.668290556166357,False,0.9,0.5,1
4h_1,98.82674312726427,73.37977393288558,6.7319265889585465,False,0.9,0.5,1
8h_1,98.79732665135148,73.37802640396617,5.67562047294868,False,0.9,0.5,1
16h_1,99.09387567436848,73.2879291851959,9.332857297805417,False,0.9,0.5,1
40h_1,98.56588610225856,71.06431963672581,8.544874149736549,False,0.9,0.5,1
0m_1,99.27241897637309,73.40606856398722,6.163165479563733,False,0.9,0.5,2
8m_1,99.32012651309482,73.66969116880259,6.178337973228736,False,0.9,0.5,2
32m_1,98.68372169756076,71.54395390534772,8.18090747251485,False,0.9,0.5,2
1h_1,99.29308059696811,73.40620300514337,5.668053607309399,False,0.9,0.5,2
4h_1,98.82674312726427,73.38330255589926,6.731436502428869,False,0.9,0.5,2
8h_1,98.79724326555458,73.37817273664123,5.675203258551291,False,0.9,0.5,2
16h_1,99.09387567436848,73.28747725273269,9.33270665365101,False,0.9,0.5,2
40h_1,98.56588610225856,71.0657784626892,8.544211047025918,False,0.9,0.5,2
0m_1,99.27241897637309,73.41039732626783,6.163165479563733,False,0.9,0.5,3
8m_1,99.32012651309482,73.67329964221986,6.178337973228736,False,0.9,0.5,3
32m_1,98.68372169756076,71.5468890576247,8.18090747251485,False,0.9,0.5,3
1h_1,99.29308059696811,73.40975723799775,5.668053607309399,False,0.9,0.5,3
4h_1,98.82674312726427,73.38565497124172,6.731436502428869,False,0.9,0.5,3
8h_1,98.79724326555458,73.38180197683869,5.675203258551291,False,0.9,0.5,3
16h_1,99.09387567436848,73.29199657736481,9.33270665365101,False,0.9,0.5,3
40h_1,98.56588610225856,71.06816563244747,8.544211047025918,False,0.9,0.5,3
0m_1,99.27223992358026,72.42979276013203,6.265173240986238,False,0.9,0.6,1
8m_1,99.31967852054942,72.74020588237947,6.271194238685355,False,0.9,0.6,1
32m_1,98.68296608429873,70.6049905627751,8.305651232326738,False,0.9,0.6,1
1h_1,99.2930021723616,72.48911021684788,5.750358385429213,False,0.9,0.6,1
4h_1,98.82635565801965,72.52230882629698,6.829480584655919,False,0.9,0.6,1
8h_1,98.79724326555458,72.65646034295476,5.761714216746665,False,0.9,0.6,1
16h_1,99.09312927871309,72.46821761013301,9.468207064962767,False,0.9,0.6,1
40h_1,98.56536322780856,70.22467365226974,8.680060528336519,False,0.9,0.6,1
0m_1,99.27223992358026,72.4307847699439,6.264992875565896,False,0.9,0.6,2
8m_1,99.31967852054942,72.74182970274164,6.2710138142006695,False,0.9,0.6,2
32m_1,98.68296608429873,70.60575626053631,8.305268383446125,False,0.9,0.6,2
1h_1,99.2930021723616,72.49179563934776,5.750121436385106,False,0.9,0.6,2
4h_1,98.82635565801965,72.52583746314535,6.828990496204755,False,0.9,0.6,2
8h_1,98.79715987975769,72.65660606674432,5.76129707466113,False,0.9,0.6,2
16h_1,99.09312927871309,72.46776567426572,9.468056419673673,False,0.9,0.6,2
40h_1,98.56536322780856,70.22613248597199,8.679397422108227,False,0.9,0.6,2
0m_1,99.27223992358026,72.4351135400321,6.264992875565896,False,0.9,0.6,3
8m_1,99.31967852054942,72.74543819243534,6.2710138142006695,False,0.9,0.6,3
32m_1,98.68296608429873,70.60869143528768,8.305268383446125,False,0.9,0.6,3
1h_1,99.2930021723616,72.49534987500938,5.750121436385106,False,0.9,0.6,3
4h_1,98.82635565801965,72.52818988771094,6.828990496204755,False,0.9,0.6,3
8h_1,98.79715987975769,72.6602353100049,5.76129707466113,False,0.9,0.6,3
16h_1,99.09312927871309,72.4722850329386,9.468056419673673,False,0.9,0.6,3
40h_1,98.56536322780856,70.22851966839383,8.679397422108227,False,0.9,0.6,3
0m_1,99.27197134439105,74.89378702573912,5.002899381976215,False,0.9,0.65,1
8m_1,99.31949932353126,75.07440268111267,5.00732975791501,False,0.9,0.65,1
32m_1,98.68208453549305,72.89507805082236,6.6036917171180916,False,0.9,0.65,1
1h_1,99.29268847393558,75.0803062339121,4.5837937399444435,False,0.9,0.65,1
4h_1,98.8255807195304,75.0205838763556,5.4161079614513,False,0.9,0.65,1
8h_1,98.79724326555458,74.76893134068354,4.62027597417669,False,0.9,0.65,1
16h_1,99.09238288305772,74.71429905725468,7.510477458775607,False,0.9,0.65,1
40h_1,98.56418676029605,72.27533029715471,6.917871987140891,False,0.9,0.65,1
0m_1,99.27197134439105,74.89450848937238,5.002899381976215,False,0.9,0.65,2
8m_1,99.31949932353126,75.07512438035354,5.00732975791501,False,0.9,0.65,2
32m_1,98.68208453549305,72.89635422515799,6.6036917171180916,False,0.9,0.65,2
1h_1,99.29276689854208,75.08040489948598,4.583711136315529,False,0.9,0.65,2
4h_1,98.8255807195304,75.02234820861464,5.4161079614513,False,0.9,0.65,2
8h_1,98.79732665135148,74.76962784283208,4.620272074623868,False,0.9,0.65,2
16h_1,99.09238288305772,74.71460035010229,7.510477458775607,False,0.9,0.65,2
40h_1,98.56418676029605,72.27625865695514,6.917739364312257,False,0.9,0.65,2
0m_1,99.27197134439105,74.89522995300567,5.002899381976215,False,0.9,0.65,3
8m_1,99.31949932353126,75.07683841605059,5.00732975791501,False,0.9,0.65,3
32m_1,98.68208453549305,72.89724754719293,6.6036917171180916,False,0.9,0.65,3
1h_1,99.29268847393558,75.08172793266834,4.5837937399444435,False,0.9,0.65,3
4h_1,98.8255807195304,75.0230343378265,5.4161079614513,False,0.9,0.65,3
8h_1,98.79724326555458,74.77036615657555,4.62027597417669,False,0.9,0.65,3
16h_1,99.09238288305772,74.71595616791653,7.510477458775607,False,0.9,0.65,3
40h_1,98.56418676029605,72.27652390261241,6.917871987140891,False,0.9,0.65,3
0m_1,99.27009129006642,74.3145965679325,4.457016186343156,False,0.9,0.7,1
8m_1,99.31770735334963,74.57750513092311,4.47506709668689,False,0.9,0.7,1
32m_1,98.67881021135763,72.43665498502997,5.932876107437026,False,0.9,0.7,1
1h_1,99.291198406412,74.51740501330099,4.073307047308526,False,0.9,0.7,1
4h_1,98.82286843481799,74.45314000948845,4.872141213188157,False,0.9,0.7,1
8h_1,98.79449153425696,74.3875697593156,4.090436432509445,False,0.9,0.7,1
16h_1,99.09118865000912,74.23538486105713,6.749493068674505,False,0.9,0.7,1
40h_1,98.56052663914603,71.87111234897014,6.23403493415032,False,0.9,0.7,1
0m_1,99.27053892204847,74.32733818464504,4.4569960887088405,False,0.9,0.7,2
8m_1,99.31815534589504,74.59512124711317,4.47504691108545,False,0.9,0.7,2
32m_1,98.67943988907597,72.45444254572973,5.932838249501322,False,0.9,0.7,2
1h_1,99.29174737865752,74.53673901865524,4.073284526478995,False,0.9,0.7,2
4h_1,98.8232559040626,74.47500078416611,4.872122110347856,False,0.9,0.7,2
8h_1,98.79482507744456,74.3949148880141,4.090422622705082,False,0.9,0.7,2
16h_1,99.09148720827126,74.2484181982525,6.749472732750829,False,0.9,0.7,2
40h_1,98.56118023220854,71.88655097182343,6.233860967247794,False,0.9,0.7,2
0m_1,99.27053892204847,74.33166702890676,4.4569960887088405,False,0.9,0.7,3
8m_1,99.31815534589504,74.59872979214781,4.47504691108545,False,0.9,0.7,3
32m_1,98.67943988907597,72.45737782536618,5.932838249501322,False,0.9,0.7,3
1h_1,99.29174737865752,74.5402932992333,4.073284526478995,False,0.9,0.7,3
4h_1,98.8232559040626,74.47735328251937,4.872122110347856,False,0.9,0.7,3
8h_1,98.79482507744456,74.398544217044,4.090422622705082,False,0.9,0.7,3
16h_1,99.09148720827126,74.25293763181682,6.749472732750829,False,0.9,0.7,3
40h_1,98.56118023220854,71.88893825555873,6.233860967247794,False,0.9,0.7,3
0m_1,99.26937507889514,74.42588029883805,4.905269347455151,False,0.9,0.75,1
8m_1,99.31708016378607,74.71645550435376,4.932302962286688,False,0.9,0.75,1
32m_1,98.67792866255193,72.70811770396358,6.5405412993788605,False,0.9,0.75,1
1h_1,99.29080628337947,74.4979531099065,4.486255466732803,False,0.9,0.75,1
4h_1,98.82112482321716,74.38946450101454,5.372928041404864,False,0.9,0.75,1
8h_1,98.79282381831904,74.7400334917891,4.495901307260156,False,0.9,0.75,1
16h_1,99.09103937087804,74.35767260171409,7.458304270733372,False,0.9,0.75,1
40h_1,98.55895801579604,72.22133802312534,6.85815766507776,False,0.9,0.75,1
0m_1,99.26955413168795,74.43990512522208,4.900119946249651,False,0.9,0.75,2
8m_1,99.31716976229515,74.72983006290659,4.927607357535484,False,0.9,0.75,2
32m_1,98.67818053363926,72.7218429707451,6.533632990922213,False,0.9,0.75,2
1h_1,99.29096313259248,74.515449000015,4.4809564091688525,False,0.9,0.75,2
4h_1,98.82112482321716,74.40642245900193,5.3676348059637125,False,0.9,0.75,2
8h_1,98.79282381831904,74.75699883859119,4.490921429343129,False,0.9,0.75,2
16h_1,99.09118865000912,74.36509299515816,7.450007381763729,False,0.9,0.75,2
40h_1,98.55895801579604,72.23221367201695,6.851393541986636,False,0.9,0.75,2
0m_1,99.26955413168795,74.44423401242751,4.900119946249651,False,0.9,0.75,3
8m_1,99.31716976229515,74.73343864375097,4.927607357535484,False,0.9,0.75,3
32m_1,98.67818053363926,72.7247782878423,6.533632990922213,False,0.9,0.75,3
1h_1,99.29096313259248,74.51900330866643,4.4809564091688525,False,0.9,0.75,3
4h_1,98.82112482321716,74.40877500808688,5.3676348059637125,False,0.9,0.75,3
8h_1,98.79282381831904,74.76062824114088,4.490921429343129,False,0.9,0.75,3
16h_1,99.09118865000912,74.36961244233939,7.450007381763729,False,0.9,0.75,3
40h_1,98.55895801579604,72.23460100957853,6.851393541986636,False,0.9,0.75,3
0m_1,99.26588354943513,73.55835961576098,5.211631789276408,False,0.9,0.8,1
8m_1,99.3146610040409,73.84939748710126,5.240874345138804,False,0.9,0.8,1
32m_1,98.66949098112605,71.8151557386674,6.949017986144083,False,0.9,0.8,1
1h_1,99.2878261483323,73.67587946247677,4.765767608798851,False,0.9,0.8,1
4h_1,98.81773446732666,73.65544756331269,5.7067937086758125,False,0.9,0.8,1
8h_1,98.78898807166175,73.89868678052741,4.7547863549423415,False,0.9,0.8,1
16h_1,99.08745667173221,73.50886522952877,7.936749461035625,False,0.9,0.8,1
40h_1,98.55098418043352,71.31594061415248,7.29204939005222,False,0.9,0.8,1
0m_1,99.26588354943513,73.56070451636876,5.211631789276408,False,0.9,0.8,2
8m_1,99.3146610040409,73.8533670263009,5.240964561938795,False,0.9,0.8,2
32m_1,98.66961691666971,71.82055232146298,6.949009116865115,False,0.9,0.8,2
1h_1,99.28798299754531,73.6795544500885,4.76576008012442,False,0.9,0.8,2
4h_1,98.81773446732666,73.66103505908532,5.706695682434187,False,0.9,0.8,2
8h_1,98.78898807166175,73.90240073198606,4.7547863549423415,False,0.9,0.8,2
16h_1,99.08760595086328,73.51161690575407,7.936737504029987,False,0.9,0.8,2
40h_1,98.55098418043352,71.32098095678967,7.2919167494565045,False,0.9,0.8,2
0m_1,99.26588354943513,73.56503356364466,5.211631789276408,False,0.9,0.8,3
8m_1,99.3146610040409,73.85697569830059,5.240964561938795,False,0.9,0.8,3
32m_1,98.66961691666971,71.82348789331877,6.949009116865115,False,0.9,0.8,3
1h_1,99.28798299754531,73.68310886542272,4.76576008012442,False,0.9,0.8,3
4h_1,98.81773446732666,73.66338768888431,5.706695682434187,False,0.9,0.8,3
8h_1,98.78898807166175,73.90603027545703,4.7547863549423415,False,0.9,0.8,3
16h_1,99.08760595086328,73.51613651634442,7.936737504029987,False,0.9,0.8,3
40h_1,98.55098418043352,71.32336848751255,7.2919167494565045,False,0.9,0.8,3
0m_1,99.22488045987919,71.58917327043997,5.376823349703293,False,0.9,0.9,1
8m_1,99.27039934055497,71.8080377490981,5.408381447849039,False,0.9,0.9,1
32m_1,98.56685351303496,69.44295028472793,7.177418015349883,False,0.9,0.9,1
1h_1,99.24257515037918,71.60319000641668,4.932308771885461,False,0.9,0.9,1
4h_1,98.73840013948893,71.31380258918726,5.9156336209772045,False,0.9,0.9,1
8h_1,98.73487068947546,71.62125983786473,4.903329439992297,False,0.9,0.9,1
16h_1,99.04267293240939,71.49062584310138,8.186919437565658,False,0.9,0.9,1
40h_1,98.4320302430582,68.89258665590094,7.527287262933811,False,0.9,0.9,1
0m_1,99.22488045987919,71.5692333788372,5.376823349703293,False,0.9,0.9,2
8m_1,99.27039934055497,71.78601503501521,5.408381447849039,False,0.9,0.9,2
32m_1,98.56685351303496,69.42225209122026,7.177418015349883,False,0.9,0.9,2
1h_1,99.24257515037918,71.58335519640413,4.932229748738001,False,0.9,0.9,2
4h_1,98.73840013948893,71.29320053840026,5.9156336209772045,False,0.9,0.9,2
8h_1,98.73487068947546,71.60479125864705,4.903329439992297,False,0.9,0.9,2
16h_1,99.04267293240939,71.47329280920249,8.186919437565658,False,0.9,0.9,2
40h_1,98.4320302430582,68.87160411523399,7.527287262933811,False,0.9,0.9,2
0m_1,99.22488045987919,71.57320331200697,5.376823349703293,False,0.9,0.9,3
8m_1,99.27039934055497,71.78845197468831,5.408381447849039,False,0.9,0.9,3
32m_1,98.56685351303496,69.42608509001798,7.177418015349883,False,0.9,0.9,3
1h_1,99.24257515037918,71.58588393712286,4.932229748738001,False,0.9,0.9,3
4h_1,98.73840013948893,71.29653610852768,5.9156336209772045,False,0.9,0.9,3
8h_1,98.73487068947546,71.60698706920942,4.903329439992297,False,0.9,0.9,3
16h_1,99.04267293240939,71.47660869394835,8.186919437565658,False,0.9,0.9,3
40h_1,98.4320302430582,68.8753225401623,7.527287262933811,False,0.9,0.9,3
0m_1,99.27241897637309,73.40994641353026,6.162894931921195,False,0.95,0.5,1
8m_1,99.32012651309482,73.67158561734665,6.17806733772244,False,0.95,0.5,1
32m_1,98.6839735686481,71.54657883352242,8.181014207376911,False,0.95,0.5,1
1h_1,99.2930021723616,73.40823555894305,5.6680580841090125,False,0.95,0.5,1
4h_1,98.82664625995312,73.38033594484365,6.731345083006037,False,0.95,0.5,1
8h_1,98.79724326555458,73.3794387506636,5.675034456681642,False,0.95,0.5,1
